Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1305538,-,-,-,33.42,-112.09,0,321,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Solar Zenith Angle
2024,3,7,6,0,0,0,0,10.5,0,143.45000000000002
2024,3,7,7,0,0,0,0,9.8,0,150.20000000000002
2024,3,7,8,0,0,0,0,9.9,0,151.22
2024,3,7,9,0,0,0,0,9.4,0,145.96
2024,3,7,10,0,0,0,0,8.6,0,136.69
2024,3,7,11,0,0,0,0,8.1,0,125.47
2024,3,7,12,0,0,0,0,7.9,0,113.37
2024,3,7,13,0,0,0,0,7.9,0,100.91
2024,3,7,14,0,83,15,18,10.4,0,88.11
2024,3,7,15,0,133,131,163,13.3,0,76.06
2024,3,7,16,0,221,204,300,16.1,0,64.36
2024,3,7,17,0,3,249,251,17.5,0,53.68
2024,3,7,18,0,1,154,155,17.5,0,44.9
2024,3,7,19,0,0,26,26,17.5,0,39.38
2024,3,7,20,0,0,26,26,17.7,0,38.57
2024,3,7,21,0,0,107,108,17.400000000000002,0,42.76
2024,3,7,22,0,363,296,526,16.8,0,50.69
2024,3,7,23,0,725,115,467,16,0,60.89
2024,3,8,0,0,569,87,259,14.700000000000001,0,72.34
2024,3,8,1,0,213,38,59,13.4,0,84.38
2024,3,8,2,0,0,0,0,12.5,0,96.97
2024,3,8,3,0,0,0,0,11.3,0,109.46000000000001
2024,3,8,4,0,0,0,0,10.600000000000001,0,121.68
2024,3,8,5,0,0,0,0,10.3,0,133.2
2024,3,8,6,0,0,0,0,10,0,143.17000000000002
2024,3,8,7,0,0,0,0,9.600000000000001,0,149.85
2024,3,8,8,0,0,0,0,9,0,150.82
2024,3,8,9,0,0,0,0,8.8,0,145.59
2024,3,8,10,0,0,0,0,8.700000000000001,0,136.37
2024,3,8,11,0,0,0,0,8.6,0,125.18
2024,3,8,12,0,0,0,0,8.200000000000001,0,113.10000000000001
2024,3,8,13,0,0,0,0,7.9,0,100.65
2024,3,8,14,0,0,12,12,10.100000000000001,0,87.86
2024,3,8,15,0,22,134,140,13,0,75.78
2024,3,8,16,0,735,95,416,15.4,0,64.06
2024,3,8,17,0,835,109,607,17.2,0,53.35
2024,3,8,18,0,907,108,755,18.6,0,44.53
2024,3,8,19,0,929,113,835,19.700000000000003,0,38.980000000000004
2024,3,8,20,0,931,114,846,20.3,0,38.19
2024,3,8,21,0,916,110,787,20.6,0,42.43
2024,3,8,22,0,874,105,662,20.5,0,50.42
2024,3,8,23,0,798,93,484,19.900000000000002,0,60.67
2024,3,9,0,0,652,72,272,18.3,0,72.15
2024,3,9,1,0,311,34,66,15.3,0,84.22
2024,3,9,2,0,0,0,0,14.200000000000001,0,96.81
2024,3,9,3,0,0,0,0,13.600000000000001,0,109.29
2024,3,9,4,0,0,0,0,13.3,0,121.5
2024,3,9,5,0,0,0,0,12.8,0,132.98
2024,3,9,6,0,0,0,0,12.100000000000001,0,142.88
2024,3,9,7,0,0,0,0,11.100000000000001,0,149.49
2024,3,9,8,0,0,0,0,10.100000000000001,0,150.42000000000002
2024,3,9,9,0,0,0,0,9.3,0,145.22
2024,3,9,10,0,0,0,0,8.9,0,136.04
2024,3,9,11,0,0,0,0,8.5,0,124.89
2024,3,9,12,0,0,0,0,8.200000000000001,0,112.83
2024,3,9,13,0,0,0,0,7.800000000000001,0,100.38
2024,3,9,14,0,142,18,24,10.700000000000001,0,87.60000000000001
2024,3,9,15,0,602,63,214,14,0,75.5
2024,3,9,16,0,786,85,433,17.7,0,63.76
2024,3,9,17,0,875,99,625,20.1,0,53.02
2024,3,9,18,0,944,96,773,21.8,0,44.160000000000004
2024,3,9,19,0,962,101,853,23,0,38.59
2024,3,9,20,0,967,102,866,23.6,0,37.81
2024,3,9,21,0,922,114,799,23.8,0,42.1
2024,3,9,22,0,887,105,674,23.6,0,50.160000000000004
2024,3,9,23,0,819,91,495,22.900000000000002,0,60.45
2024,3,10,0,0,680,70,281,21,0,71.96000000000001
2024,3,10,1,0,346,34,70,18,0,84.05
2024,3,10,2,0,0,0,0,17,0,96.65
2024,3,10,3,0,0,0,0,16.400000000000002,0,109.12
2024,3,10,4,0,0,0,0,15.3,0,121.31
2024,3,10,5,0,0,0,0,13.4,0,132.76
2024,3,10,6,0,0,0,0,12,0,142.6
2024,3,10,7,0,0,0,0,11.3,0,149.13
2024,3,10,8,0,0,0,0,10.8,0,150.03
2024,3,10,9,0,0,0,0,10.4,0,144.85
2024,3,10,10,0,0,0,0,10.100000000000001,0,135.72
2024,3,10,11,0,0,0,0,9.8,0,124.60000000000001
2024,3,10,12,0,0,0,0,9.600000000000001,0,112.55
2024,3,10,13,0,0,0,0,9.4,0,100.11
2024,3,10,14,0,153,19,26,12.4,0,87.35000000000001
2024,3,10,15,0,619,64,221,16.2,0,75.22
2024,3,10,16,0,799,86,444,20.200000000000003,0,63.45
2024,3,10,17,0,886,101,638,22.700000000000003,0,52.68
2024,3,10,18,0,924,114,781,24.3,0,43.79
2024,3,10,19,0,940,121,860,25.5,0,38.19
2024,3,10,20,0,937,125,869,26.1,0,37.43
2024,3,10,21,0,840,165,792,26.3,0,41.78
2024,3,10,22,0,767,166,660,26.1,0,49.9
2024,3,10,23,0,650,153,475,25.200000000000003,0,60.24
2024,3,11,0,0,452,119,260,22.6,0,71.78
2024,3,11,1,0,0,9,9,20.6,0,83.89
2024,3,11,2,0,0,0,0,20.1,0,96.49000000000001
2024,3,11,3,0,0,0,0,19.3,0,108.96000000000001
2024,3,11,4,0,0,0,0,18.2,0,121.12
2024,3,11,5,0,0,0,0,17.400000000000002,0,132.53
2024,3,11,6,0,0,0,0,16.6,0,142.31
2024,3,11,7,0,0,0,0,15.700000000000001,0,148.77
2024,3,11,8,0,0,0,0,14.8,0,149.63
2024,3,11,9,0,0,0,0,14.100000000000001,0,144.48
2024,3,11,10,0,0,0,0,13.4,0,135.39000000000001
2024,3,11,11,0,0,0,0,12.5,0,124.3
2024,3,11,12,0,0,0,0,11.9,0,112.27
2024,3,11,13,0,0,0,0,11.5,0,99.84
2024,3,11,14,0,0,11,11,12.8,0,87.09
2024,3,11,15,0,523,79,215,15.3,0,74.94
2024,3,11,16,0,733,105,436,18.6,0,63.15
2024,3,11,17,0,841,116,630,21.900000000000002,0,52.35
2024,3,11,18,0,964,91,791,24.6,0,43.42
2024,3,11,19,0,984,93,871,25.900000000000002,0,37.79
2024,3,11,20,0,986,94,881,26.5,0,37.050000000000004
2024,3,11,21,0,935,111,811,26.8,0,41.45
2024,3,11,22,0,888,107,682,26.5,0,49.63
2024,3,11,23,0,804,98,500,25.6,0,60.02
2024,3,12,0,0,654,77,284,22.6,0,71.60000000000001
2024,3,12,1,0,34,60,64,18.6,0,83.73
2024,3,12,2,0,0,0,0,17.6,0,96.33
2024,3,12,3,0,0,0,0,16.900000000000002,0,108.79
2024,3,12,4,0,0,0,0,16.1,0,120.94
2024,3,12,5,0,0,0,0,15.100000000000001,0,132.31
2024,3,12,6,0,0,0,0,13.8,0,142.03
2024,3,12,7,0,0,0,0,13.3,0,148.4
2024,3,12,8,0,0,0,0,13.5,0,149.23
2024,3,12,9,0,0,0,0,13.600000000000001,0,144.11
2024,3,12,10,0,0,0,0,12.700000000000001,0,135.06
2024,3,12,11,0,0,0,0,11.9,0,124
2024,3,12,12,0,0,0,0,11.100000000000001,0,111.99000000000001
2024,3,12,13,0,0,0,0,10.4,0,99.57000000000001
2024,3,12,14,0,0,14,14,12.8,0,86.83
2024,3,12,15,0,622,65,230,16.6,0,74.66
2024,3,12,16,0,790,90,451,20.1,0,62.84
2024,3,12,17,0,874,106,645,22.3,0,52.01
2024,3,12,18,0,922,113,787,23.5,0,43.04
2024,3,12,19,0,936,120,864,24,0,37.39
2024,3,12,20,0,322,370,628,24.3,0,36.67
2024,3,12,21,0,240,378,559,24.700000000000003,0,41.13
2024,3,12,22,0,7,232,236,24.3,0,49.370000000000005
2024,3,12,23,0,479,204,445,23.5,0,59.81
2024,3,13,0,0,667,74,287,21.400000000000002,0,71.41
2024,3,13,1,0,336,37,75,17.400000000000002,0,83.56
2024,3,13,2,0,0,0,0,16.1,0,96.17
2024,3,13,3,0,0,0,0,15,0,108.62
2024,3,13,4,0,0,0,0,14.100000000000001,0,120.75
2024,3,13,5,0,0,0,0,13.700000000000001,0,132.08
2024,3,13,6,0,0,0,0,13.600000000000001,0,141.74
2024,3,13,7,0,0,0,0,13.3,0,148.04
2024,3,13,8,0,0,0,0,12.9,0,148.83
2024,3,13,9,0,0,0,0,11.9,0,143.73
2024,3,13,10,0,0,0,0,10.8,0,134.72
2024,3,13,11,0,0,0,0,10.200000000000001,0,123.7
2024,3,13,12,0,0,0,0,9.9,0,111.71000000000001
2024,3,13,13,0,0,0,0,9.700000000000001,0,99.29
2024,3,13,14,0,123,23,31,12.5,0,86.57000000000001
2024,3,13,15,0,525,78,220,15.8,0,74.37
2024,3,13,16,0,712,106,434,18.900000000000002,0,62.54
2024,3,13,17,0,817,120,627,20.8,0,51.67
2024,3,13,18,0,919,105,781,22.1,0,42.67
2024,3,13,19,0,937,113,861,23.1,0,36.99
2024,3,13,20,0,941,114,872,23.6,0,36.29
2024,3,13,21,0,905,121,806,23.900000000000002,0,40.81
2024,3,13,22,0,864,115,680,23.8,0,49.11
2024,3,13,23,0,772,107,498,23.1,0,59.6
2024,3,14,0,0,595,90,281,21.3,0,71.23
2024,3,14,1,0,249,44,73,17.2,0,83.4
2024,3,14,2,0,0,0,0,15.700000000000001,0,96.01
2024,3,14,3,0,0,0,0,14.600000000000001,0,108.46000000000001
2024,3,14,4,0,0,0,0,13.5,0,120.56
2024,3,14,5,0,0,0,0,12.5,0,131.85
2024,3,14,6,0,0,0,0,11.700000000000001,0,141.45000000000002
2024,3,14,7,0,0,0,0,11.200000000000001,0,147.68
2024,3,14,8,0,0,0,0,10.8,0,148.43
2024,3,14,9,0,0,0,0,10.3,0,143.35
2024,3,14,10,0,0,0,0,9.8,0,134.39000000000001
2024,3,14,11,0,0,0,0,9.3,0,123.4
2024,3,14,12,0,0,0,0,8.8,0,111.43
2024,3,14,13,0,0,0,0,8.4,0,99.02
2024,3,14,14,0,228,24,38,10.9,0,86.3
2024,3,14,15,0,13,143,146,14.4,0,74.08
2024,3,14,16,0,25,237,249,17.900000000000002,0,62.230000000000004
2024,3,14,17,0,326,297,501,19.8,0,51.34
2024,3,14,18,0,511,278,656,20.8,0,42.29
2024,3,14,19,0,645,242,759,21.3,0,36.59
2024,3,14,20,0,618,248,748,21.8,0,35.910000000000004
2024,3,14,21,0,523,278,676,21.900000000000002,0,40.49
2024,3,14,22,0,241,332,491,21.900000000000002,0,48.86
2024,3,14,23,0,773,107,501,21.3,0,59.39
2024,3,15,0,0,4,92,94,19.700000000000003,0,71.05
2024,3,15,1,0,240,46,74,16.400000000000002,0,83.24
2024,3,15,2,0,0,0,0,15.5,0,95.85000000000001
2024,3,15,3,0,0,0,0,14.8,0,108.29
2024,3,15,4,0,0,0,0,14.200000000000001,0,120.37
2024,3,15,5,0,0,0,0,13.700000000000001,0,131.62
2024,3,15,6,0,0,0,0,13.5,0,141.16
2024,3,15,7,0,0,0,0,12.5,0,147.31
2024,3,15,8,0,0,0,0,11.9,0,148.03
2024,3,15,9,0,0,0,0,11.5,0,142.98
2024,3,15,10,0,0,0,0,11.100000000000001,0,134.05
2024,3,15,11,0,0,0,0,10.8,0,123.09
2024,3,15,12,0,0,0,0,10.600000000000001,0,111.14
2024,3,15,13,0,0,0,0,10.3,0,98.74000000000001
2024,3,15,14,0,54,29,32,11.3,0,86.03
2024,3,15,15,0,411,104,219,12.700000000000001,0,73.8
2024,3,15,16,0,611,142,430,13.9,0,61.92
2024,3,15,17,0,174,327,437,14.700000000000001,0,51
2024,3,15,18,0,207,353,507,15.200000000000001,0,41.92
2024,3,15,19,0,13,316,326,15.600000000000001,0,36.19
2024,3,15,20,0,388,353,669,16,0,35.52
2024,3,15,21,0,13,310,320,15.9,0,40.17
2024,3,15,22,0,0,43,43,15.5,0,48.6
2024,3,15,23,0,12,191,197,14.8,0,59.18
2024,3,16,0,0,0,72,72,13.9,0,70.88
2024,3,16,1,0,29,66,69,12.4,0,83.08
2024,3,16,2,0,0,0,0,10.8,0,95.69
2024,3,16,3,0,0,0,0,9.5,0,108.12
2024,3,16,4,0,0,0,0,8.8,0,120.18
2024,3,16,5,0,0,0,0,8.3,0,131.39000000000001
2024,3,16,6,0,0,0,0,7.9,0,140.86
2024,3,16,7,0,0,0,0,7.5,0,146.95000000000002
2024,3,16,8,0,0,0,0,7.300000000000001,0,147.63
2024,3,16,9,0,0,0,0,7.1000000000000005,0,142.6
2024,3,16,10,0,0,0,0,6.9,0,133.71
2024,3,16,11,0,0,0,0,6.800000000000001,0,122.78
2024,3,16,12,0,0,0,0,6.800000000000001,0,110.85000000000001
2024,3,16,13,0,0,0,0,6.800000000000001,0,98.46000000000001
2024,3,16,14,0,175,29,42,9.4,0,85.76
2024,3,16,15,0,575,78,241,12.5,0,73.51
2024,3,16,16,0,753,103,460,15,0,61.620000000000005
2024,3,16,17,0,843,118,652,16.7,0,50.660000000000004
2024,3,16,18,0,929,106,802,18,0,41.54
2024,3,16,19,0,951,109,880,19,0,35.79
2024,3,16,20,0,954,108,889,19.700000000000003,0,35.14
2024,3,16,21,0,4,346,349,20,0,39.85
2024,3,16,22,0,45,354,384,19.8,0,48.35
2024,3,16,23,0,0,99,99,19,0,58.97
2024,3,17,0,0,0,16,16,17.5,0,70.7
2024,3,17,1,0,0,16,16,14,0,82.92
2024,3,17,2,0,0,0,0,12.600000000000001,0,95.53
2024,3,17,3,0,0,0,0,12,0,107.95
2024,3,17,4,0,0,0,0,11.8,0,119.99000000000001
2024,3,17,5,0,0,0,0,11.9,0,131.16
2024,3,17,6,0,0,0,0,12.100000000000001,0,140.57
2024,3,17,7,0,0,0,0,12.100000000000001,0,146.58
2024,3,17,8,0,0,0,0,11.9,0,147.22
2024,3,17,9,0,0,0,0,11.3,0,142.22
2024,3,17,10,0,0,0,0,10.5,0,133.37
2024,3,17,11,0,0,0,0,9.600000000000001,0,122.48
2024,3,17,12,0,0,0,0,9,0,110.57000000000001
2024,3,17,13,0,0,0,0,8.5,0,98.18
2024,3,17,14,0,0,4,4,10.700000000000001,0,85.49
2024,3,17,15,0,0,34,34,13.200000000000001,0,73.22
2024,3,17,16,0,234,264,377,15.700000000000001,0,61.31
2024,3,17,17,0,854,111,657,17.3,0,50.32
2024,3,17,18,0,882,129,793,18.2,0,41.17
2024,3,17,19,0,216,486,662,18.8,0,35.39
2024,3,17,20,0,915,129,880,19.200000000000003,0,34.76
2024,3,17,21,0,870,141,812,19.400000000000002,0,39.53
2024,3,17,22,0,840,125,686,19.400000000000002,0,48.1
2024,3,17,23,0,62,299,331,19,0,58.77
2024,3,18,0,0,65,161,183,18,0,70.53
2024,3,18,1,0,347,42,85,16.400000000000002,0,82.76
2024,3,18,2,0,0,0,0,15.9,0,95.38
2024,3,18,3,0,0,0,0,14.8,0,107.79
2024,3,18,4,0,0,0,0,13.4,0,119.8
2024,3,18,5,0,0,0,0,12,0,130.93
2024,3,18,6,0,0,0,0,11,0,140.27
2024,3,18,7,0,0,0,0,10.200000000000001,0,146.21
2024,3,18,8,0,0,0,0,9.5,0,146.82
2024,3,18,9,0,0,0,0,9,0,141.83
2024,3,18,10,0,0,0,0,8.4,0,133.03
2024,3,18,11,0,0,0,0,8,0,122.17
2024,3,18,12,0,0,0,0,7.7,0,110.28
2024,3,18,13,0,0,0,0,7.9,0,97.9
2024,3,18,14,0,277,29,52,11.4,0,85.22
2024,3,18,15,0,103,167,197,15.4,0,72.94
2024,3,18,16,0,784,95,475,18.900000000000002,0,61
2024,3,18,17,0,626,219,622,21,0,49.980000000000004
2024,3,18,18,0,696,208,734,22.6,0,40.79
2024,3,18,19,0,609,274,773,23.6,0,34.99
2024,3,18,20,0,627,266,783,24.200000000000003,0,34.38
2024,3,18,21,0,910,120,825,24.6,0,39.22
2024,3,18,22,0,871,112,697,24.5,0,47.85
2024,3,18,23,0,798,100,516,23.8,0,58.57
2024,3,19,0,0,663,78,301,22.1,0,70.35000000000001
2024,3,19,1,0,2,57,57,18.3,0,82.61
2024,3,19,2,0,0,0,0,16.1,0,95.22
2024,3,19,3,0,0,0,0,15.100000000000001,0,107.62
2024,3,19,4,0,0,0,0,14.100000000000001,0,119.61
2024,3,19,5,0,0,0,0,13.200000000000001,0,130.7
2024,3,19,6,0,0,0,0,12.4,0,139.98
2024,3,19,7,0,0,0,0,11.8,0,145.85
2024,3,19,8,0,0,0,0,11.200000000000001,0,146.42000000000002
2024,3,19,9,0,0,0,0,10.8,0,141.45000000000002
2024,3,19,10,0,0,0,0,10.5,0,132.68
2024,3,19,11,0,0,0,0,10.9,0,121.86
2024,3,19,12,0,0,0,0,11.100000000000001,0,109.99000000000001
2024,3,19,13,0,0,0,0,11.200000000000001,0,97.62
2024,3,19,14,0,279,30,55,13.8,0,84.95
2024,3,19,15,0,646,69,262,16.900000000000002,0,72.65
2024,3,19,16,0,802,90,482,20,0,60.69
2024,3,19,17,0,882,102,673,22.1,0,49.65
2024,3,19,18,0,932,106,815,23.400000000000002,0,40.42
2024,3,19,19,0,953,108,893,24.3,0,34.59
2024,3,19,20,0,959,108,903,24.900000000000002,0,34
2024,3,19,21,0,911,123,832,25,0,38.910000000000004
2024,3,19,22,0,874,114,704,24.6,0,47.6
2024,3,19,23,0,808,99,523,23.8,0,58.370000000000005
2024,3,20,0,0,684,77,309,22.1,0,70.18
2024,3,20,1,0,390,41,92,19.1,0,82.45
2024,3,20,2,0,0,0,0,18.400000000000002,0,95.06
2024,3,20,3,0,0,0,0,18.1,0,107.45
2024,3,20,4,0,0,0,0,17.5,0,119.42
2024,3,20,5,0,0,0,0,16.400000000000002,0,130.46
2024,3,20,6,0,0,0,0,15,0,139.68
2024,3,20,7,0,0,0,0,13.3,0,145.48
2024,3,20,8,0,0,0,0,12,0,146.02
2024,3,20,9,0,0,0,0,11.100000000000001,0,141.07
2024,3,20,10,0,0,0,0,10.5,0,132.34
2024,3,20,11,0,0,0,0,10.100000000000001,0,121.54
2024,3,20,12,0,0,0,0,9.8,0,109.69
2024,3,20,13,0,0,0,0,9.9,0,97.34
2024,3,20,14,0,289,31,58,13.3,0,84.67
2024,3,20,15,0,637,71,264,17,0,72.36
2024,3,20,16,0,787,93,482,20.700000000000003,0,60.39
2024,3,20,17,0,863,108,670,23,0,49.31
2024,3,20,18,0,923,107,814,24.3,0,40.04
2024,3,20,19,0,937,112,887,25.200000000000003,0,34.19
2024,3,20,20,0,934,115,893,25.8,0,33.63
2024,3,20,21,0,885,132,824,25.900000000000002,0,38.59
2024,3,20,22,0,840,126,695,25.6,0,47.36
2024,3,20,23,0,757,113,512,24.900000000000002,0,58.17
2024,3,21,0,0,598,93,297,23.3,0,70.01
2024,3,21,1,0,65,75,84,20.200000000000003,0,82.3
2024,3,21,2,0,0,0,0,19.200000000000003,0,94.9
2024,3,21,3,0,0,0,0,18.400000000000002,0,107.28
2024,3,21,4,0,0,0,0,17.400000000000002,0,119.22
2024,3,21,5,0,0,0,0,16.3,0,130.23
2024,3,21,6,0,0,0,0,15.4,0,139.38
2024,3,21,7,0,0,0,0,14.700000000000001,0,145.11
2024,3,21,8,0,0,0,0,14.200000000000001,0,145.62
2024,3,21,9,0,0,0,0,13.8,0,140.69
2024,3,21,10,0,0,0,0,13.200000000000001,0,131.99
2024,3,21,11,0,0,0,0,12.4,0,121.23
2024,3,21,12,0,0,0,0,11.5,0,109.4
2024,3,21,13,0,0,0,0,11.100000000000001,0,97.06
2024,3,21,14,0,301,32,61,14.5,0,84.4
2024,3,21,15,0,646,71,270,17.900000000000002,0,72.07000000000001
2024,3,21,16,0,797,93,491,21.5,0,60.08
2024,3,21,17,0,873,107,680,23.900000000000002,0,48.97
2024,3,21,18,0,951,98,830,25.5,0,39.67
2024,3,21,19,0,963,104,905,26.700000000000003,0,33.79
2024,3,21,20,0,960,107,910,27.400000000000002,0,33.25
2024,3,21,21,0,920,120,842,27.8,0,38.29
2024,3,21,22,0,875,115,711,27.700000000000003,0,47.11
2024,3,21,23,0,807,102,530,27.1,0,57.97
2024,3,22,0,0,682,79,314,24.900000000000002,0,69.84
2024,3,22,1,0,395,42,96,20.200000000000003,0,82.14
2024,3,22,2,0,0,0,0,19,0,94.75
2024,3,22,3,0,0,0,0,18.6,0,107.12
2024,3,22,4,0,0,0,0,18,0,119.03
2024,3,22,5,0,0,0,0,16.900000000000002,0,129.99
2024,3,22,6,0,0,0,0,16,0,139.08
2024,3,22,7,0,0,0,0,15.3,0,144.74
2024,3,22,8,0,0,0,0,15,0,145.21
2024,3,22,9,0,0,0,0,15,0,140.3
2024,3,22,10,0,0,0,0,15,0,131.65
2024,3,22,11,0,0,0,0,15.100000000000001,0,120.92
2024,3,22,12,0,0,0,0,15.200000000000001,0,109.11
2024,3,22,13,0,0,0,0,14.8,0,96.78
2024,3,22,14,0,275,36,64,16.400000000000002,0,84.13
2024,3,22,15,0,628,78,275,19.700000000000003,0,71.79
2024,3,22,16,0,784,101,496,23.8,0,59.77
2024,3,22,17,0,864,114,685,26.200000000000003,0,48.64
2024,3,22,18,0,907,123,825,27.5,0,39.29
2024,3,22,19,0,923,130,901,28.3,0,33.38
2024,3,22,20,0,926,130,908,28.700000000000003,0,32.87
2024,3,22,21,0,892,136,839,28.900000000000002,0,37.980000000000004
2024,3,22,22,0,852,127,709,28.700000000000003,0,46.87
2024,3,22,23,0,481,209,466,27.900000000000002,0,57.78
2024,3,23,0,0,645,87,311,26.1,0,69.67
2024,3,23,1,0,0,25,25,23.900000000000002,0,81.99
2024,3,23,2,0,0,0,0,23.5,0,94.59
2024,3,23,3,0,0,0,0,22.8,0,106.95
2024,3,23,4,0,0,0,0,21.8,0,118.84
2024,3,23,5,0,0,0,0,20.8,0,129.75
2024,3,23,6,0,0,0,0,19.8,0,138.78
2024,3,23,7,0,0,0,0,18.7,0,144.38
2024,3,23,8,0,0,0,0,17.900000000000002,0,144.81
2024,3,23,9,0,0,0,0,17.3,0,139.92000000000002
2024,3,23,10,0,0,0,0,17.1,0,131.3
2024,3,23,11,0,0,0,0,17.1,0,120.60000000000001
2024,3,23,12,0,0,0,0,16.8,0,108.82000000000001
2024,3,23,13,0,0,0,0,16.3,0,96.5
2024,3,23,14,0,0,17,17,17.3,0,83.85000000000001
2024,3,23,15,0,149,165,212,19.8,0,71.5
2024,3,23,16,0,73,264,301,22,0,59.47
2024,3,23,17,0,15,297,307,24.200000000000003,0,48.300000000000004
2024,3,23,18,0,381,343,639,25.6,0,38.92
2024,3,23,19,0,533,313,760,26.400000000000002,0,32.980000000000004
2024,3,23,20,0,471,330,727,26.8,0,32.5
2024,3,23,21,0,900,131,843,26.700000000000003,0,37.67
2024,3,23,22,0,860,125,715,26.200000000000003,0,46.63
2024,3,23,23,0,457,209,454,25.700000000000003,0,57.59
2024,3,24,0,0,3,88,89,24,0,69.51
2024,3,24,1,0,0,18,18,19.5,0,81.83
2024,3,24,2,0,0,0,0,17.400000000000002,0,94.44
2024,3,24,3,0,0,0,0,16.5,0,106.78
2024,3,24,4,0,0,0,0,16,0,118.64
2024,3,24,5,0,0,0,0,16,0,129.51
2024,3,24,6,0,0,0,0,15.4,0,138.48
2024,3,24,7,0,0,0,0,14.600000000000001,0,144.01
2024,3,24,8,0,0,0,0,13.5,0,144.41
2024,3,24,9,0,0,0,0,12.100000000000001,0,139.54
2024,3,24,10,0,0,0,0,10.600000000000001,0,130.96
2024,3,24,11,0,0,0,0,9.5,0,120.29
2024,3,24,12,0,0,0,0,9,0,108.52
2024,3,24,13,0,0,0,0,8.9,0,96.22
2024,3,24,14,0,0,23,23,10.5,0,83.57000000000001
2024,3,24,15,0,183,162,221,12.5,0,71.21000000000001
2024,3,24,16,0,766,108,500,13.9,0,59.160000000000004
2024,3,24,17,0,275,380,564,14.8,0,47.97
2024,3,24,18,0,168,472,604,15.4,0,38.550000000000004
2024,3,24,19,0,0,185,185,16,0,32.58
2024,3,24,20,0,0,201,201,16.5,0,32.12
2024,3,24,21,0,0,118,118,17.1,0,37.37
2024,3,24,22,0,26,354,372,17.400000000000002,0,46.4
2024,3,24,23,0,1,206,207,17.1,0,57.39
2024,3,25,0,0,463,131,295,16.400000000000002,0,69.34
2024,3,25,1,0,150,65,87,14.700000000000001,0,81.68
2024,3,25,2,0,0,0,0,14.200000000000001,0,94.28
2024,3,25,3,0,0,0,0,13.8,0,106.61
2024,3,25,4,0,0,0,0,13.100000000000001,0,118.45
2024,3,25,5,0,0,0,0,12.100000000000001,0,129.27
2024,3,25,6,0,0,0,0,11.200000000000001,0,138.18
2024,3,25,7,0,0,0,0,10.600000000000001,0,143.64000000000001
2024,3,25,8,0,0,0,0,10,0,144.01
2024,3,25,9,0,0,0,0,9.600000000000001,0,139.16
2024,3,25,10,0,0,0,0,9.200000000000001,0,130.61
2024,3,25,11,0,0,0,0,8.4,0,119.97
2024,3,25,12,0,0,0,0,7.800000000000001,0,108.23
2024,3,25,13,0,0,0,0,7.7,0,95.93
2024,3,25,14,0,247,43,72,10.100000000000001,0,83.3
2024,3,25,15,0,609,85,284,12.8,0,70.93
2024,3,25,16,0,785,101,507,14.9,0,58.86
2024,3,25,17,0,879,109,701,16.8,0,47.64
2024,3,25,18,0,932,110,842,18.400000000000002,0,38.17
2024,3,25,19,0,955,113,921,19.8,0,32.18
2024,3,25,20,0,960,111,927,20.900000000000002,0,31.75
2024,3,25,21,0,940,113,863,21.5,0,37.07
2024,3,25,22,0,906,106,734,21.6,0,46.17
2024,3,25,23,0,839,94,549,21,0,57.21
2024,3,26,0,0,710,78,330,19.700000000000003,0,69.18
2024,3,26,1,0,410,46,107,15.600000000000001,0,81.53
2024,3,26,2,0,0,0,0,13.5,0,94.13
2024,3,26,3,0,0,0,0,12.700000000000001,0,106.44
2024,3,26,4,0,0,0,0,12.600000000000001,0,118.25
2024,3,26,5,0,0,0,0,12.3,0,129.03
2024,3,26,6,0,0,0,0,11.700000000000001,0,137.88
2024,3,26,7,0,0,0,0,10.8,0,143.27
2024,3,26,8,0,0,0,0,10.100000000000001,0,143.61
2024,3,26,9,0,0,0,0,9.5,0,138.77
2024,3,26,10,0,0,0,0,9.200000000000001,0,130.26
2024,3,26,11,0,0,0,0,9,0,119.66
2024,3,26,12,0,0,0,0,8.8,0,107.94
2024,3,26,13,0,0,0,0,8.700000000000001,0,95.65
2024,3,26,14,0,0,4,4,11.700000000000001,0,83.02
2024,3,26,15,0,553,100,283,14.5,0,70.64
